Customer ID,Product ID,Price,Freight Value,Return ID,Return Status,Return Processing Time,Number of Returns,Number of Exchanges,Return Shipping Count,Exchange ID,Exchange Difference Amount
c87cc78ca07ba880ee80a9a881583a0d,8d70502661e6c3f5012407bff1c36a5d,194.9,16.24,c80d8fdf-44aa-4bfa-b466-47575819cf4b,return,1 days,1,0,1,,0
d4bf9a6552dbfc7f1b2f6abbb1028b99,b5466db4cecf95c3c1be0ba32538ce1a,14.99,7.78,2b7209d8-78f3-4f09-a3fe-8981fd3ef9ae,return,6 days,1,0,1,,0
26aee8d6346575cec08b4981acf7cfc3,da9323efe50198ccd3307f6a9a128a81,42,9.42,bfc78daf-a267-4a2f-bd35-c11d8577ab74,return,4 days,1,0,1,,0
00ba57ae98928df6ba6ec9d3d8d4b1b7,69455f41626a745aea9ee9164cb9eafd,130,19.01,f12d9ccb-9a2d-4090-8198-9d75d8ee948b,return,9 days,1,0,1,,0
392abee0f881388ab93e4b6b5fd60177,d99526b1e4fa5f57b8bde34a7337b5ee,58,8.15,292f1b6b-8934-4a0e-a6c4-fe1bca99bae1,return,6 days,1,0,1,,0
8ed6a8a5676ec75090b339386c390967,39ed04888dcd79849e94036dfdb3b4aa,249,22.23,bbdf902f-4624-495f-a90a-e6f5fc8137c6,return,3 days,1,0,1,,0
08724b06f2204993989fa6c331dfa3d6,a8c826857439e8ab8f66884dbb015915,60.99,15.31,2f730721-09c6-46be-8ea1-0eb20240a5cc,return,3 days,1,1,1,ex_806,6.099
56805b4cf0ebc9cd9f7619783cae47e3,00e62bcf9337ca4c5d5b4c5c8188f8d2,208.69,16.56,3572a5c6-e43a-48b8-9250-c3c3a3c6e03d,return,5 days,1,0,1,,0
a5e045a63fbea3842f888a42153c61e3,500870614ddcf5bd84f7d26861026c8a,14,7.39,cba957bc-dd55-44e5-9581-818608c3288e,return,9 days,1,0,1,,0
cf5c8d9f52807cb2d2f0a0ff54c478da,a7bbff32c7321478b29f924301a1867d,16.9,8.99,ee87ac80-32af-4fb7-a822-28b2e3702499,return,2 days,1,0,1,,0
903db3e1980ea3e0fc2138852af7d3ca,ab1f9387c0627dd24000bfbc54fdeee0,12.25,17.63,969fe9ac-9ae4-484b-82b6-caf7ddaf40b9,return,5 days,1,1,1,ex_18,1.225
5188cf1701fceace6ec6f14b40773f97,4e5e41fb7d296a6f776c63fee5cb9fac,589,15.62,43f5a263-b7e0-473d-82af-aa0f49ed5e83,return,5 days,1,0,1,,0
25f1a44846759c52334309da493877c6,0f91b6a95a57a43203a9b17de98960d9,119.9,14.59,8af806a6-837d-4fed-ac7b-c9808e05b3d3,return,9 days,1,0,1,,0
b08b60cece524686b12c2201f977ba42,39b86f4e3aedf22731990099a660a6f5,49,15.79,efdda09b-8653-4739-b4b3-2615ad0bcff7,return,9 days,1,0,1,,0
ee990334acb0ff9333b01afa465f3006,672e757f331900b9deea127a2a7b79fd,410,35.32,3013631d-fc0b-493e-9410-432b26abdac0,return,4 days,1,0,1,,0
013bc77d3ca5fba084a241fdcb307393,4f2c53c9a1a7a00a247b351c1fdbed13,21.99,15.1,d0618570-2349-429c-b58c-5a10973389fa,return,4 days,1,0,1,,0
5fc583076cef84351509b68ddf84d932,723ab68453652dae58066eda82a8547e,199,47.92,331e8f38-0e09-4039-9c3a-1454eb35961d,return,3 days,1,0,1,,0
4ac4a782aaf1ef694ffe108de8c7da1c,2ec5162658b1b4db8fc79e9fc88a0b1f,999.9,97.08,2ff5907a-503d-4b68-8a66-b91808b9d4eb,return,7 days,1,0,1,,0
2c5797ccf0b3bf61a051628659a6d535,b5e13c9a353102f79c6206ff5cb61a50,79.9,20.96,4f56fa75-3821-407f-bf8b-b81fd7aa52d8,return,3 days,1,0,1,,0
82e4f033f60598903866557d89c9c042,0ab80f38a21093b448518f68efe82c24,19.9,24.84,1521e85b-4e7b-4de0-9359-49147ba17e29,return,6 days,1,0,1,,0
a3c7dc0e0b30a40861c073f24bd4c601,7bcf2266b78ccc737b8f26f925d3c5d4,42.9,7.87,8859c09b-7a09-44d1-8b3d-3f35bfebab50,return,9 days,1,0,1,,0
a1368e51da9e4e5405710600bbaf7c3e,fc935e2845dacecf29f0555465bed91b,579.99,19.82,6eaac71d-da38-472f-8adb-0580bce1b9ba,return,6 days,1,0,1,,0
62dd8e5f0825db70280fd7e07e599900,9d7dfc4cb2caec57922343876f5d3ff3,99.9,14.06,06da6028-002d-46f6-adfb-3dad65d8bff8,return,3 days,1,0,1,,0
2c3cc72ee484cfd2c93077c0dcb18c06,d5991653e037ccb7af6ed7d94246b249,149.84,20.29,e718b576-3643-4a4a-b3d5-364b4e8ebab2,return,4 days,1,1,1,ex_2110,14.984
49b25de91ca7ebe3b4b740b332b5e0a0,e8d6e49fb0a39cfd4ebcdb977ebb82c4,19.9,16.11,bb079853-723f-42eb-8f4d-667d79390b6a,return,4 days,1,0,1,,0
c78d3864787e5e72f651722a8858d8b6,81be03632106ad64ebaf3556427923ca,78,12.99,f6d857f3-3691-4eab-abd3-cbec74fbe6b3,return,3 days,1,1,1,ex_2021,7.8
649bcc2d5a5b841c495f9d1f4cb31542,33c818b0b45badf24c437fdf7982f58c,87,12.74,747dae2d-0fc1-4397-bb47-4334990d4b4e,return,1 days,1,0,1,,0
bd587bc48c1f658360c660c0004b94aa,32e18e89237933ebdaaebd78a27e7fa1,26.18,17.6,d6887e85-dcd5-4977-bc8d-ba577c590eae,return,3 days,1,0,1,,0
291c6962c2c9443529081cc6068e607b,41e69d7f18786d26805f7067f605e675,129,21.54,d32e1eb0-f51e-46f0-9aaf-cb5d09d6c589,return,2 days,1,0,1,,0
7811343e37a3cbe3fd4755f1a448c765,4316b712956314302c5d0aef9ed77c13,29.9,13.69,db5b50bf-c72d-469e-acfc-5bd6fbda10ff,return,5 days,1,0,1,,0
4c5ad8021308604b11f7badf742189dc,541d7793096f512080b5b5c25ce3c44f,8.5,17.63,b81b8a06-d423-41dc-bdad-980ec045b80a,return,6 days,1,0,1,,0
ad1aeeb1a99c9f021e38a49865bb812c,d9894482fba41f536a273ba2276d951f,77.9,26.3,3f88075e-d025-47c9-a88f-86248fa4a9eb,return,6 days,1,0,1,,0
22167b7870f3c3b844087c5cbafac521,d02d1fb4bb52737b8d68075e5a079a4a,146.99,40.42,84d62acb-ffac-4a9b-874f-70749b64dec4,return,5 days,1,0,1,,0
dc3adcf742779e0c8eb5bd587ed4ec57,2481a472d98c582b46bc2dfeae6f539f,59.55,8.38,ea1c0465-978c-49ba-a357-69f78c83f47f,return,4 days,1,0,1,,0
c901aee1a796480fc91d75a1214eb170,b83738ac1903f7c8f0ed378cb085909c,129.9,34.77,7c4417b8-f499-4c41-876c-fb3bbf8b906b,return,9 days,1,0,1,,0
f8dfc821045ffbcaa7a319a3320f7258,684083941cd33ec781a319a518f6ab96,18.95,10.51,c7afc870-bb5d-4003-9d0f-85f18af8072e,return,2 days,1,0,1,,0
11ff2af78a9ec50c26f9cbbc62a10d38,a62e25e09e05e6faf31d90c6ec1aa3d1,108,15.52,d4e65af7-d321-4565-9872-eb3a96b2dfb4,return,5 days,1,1,1,ex_718,10.8
3341f48b8cd985f52c4cf432a582efe1,db6677c6f890ba1730c0b75bd8132579,59.99,22.48,41b497ca-2128-4a25-b021-60fba7780662,return,1 days,1,0,1,,0
95fd03e2237bc14cf9c1b6d6abd6ae93,96ef18649cc53717e0028b36c7c69774,28.9,15.1,60f07154-8353-43b6-bd00-b334d78b2bff,return,1 days,1,0,1,,0
4ed44a3f31464867648d26ef5ddb9826,53b36df67ebb7c41585e8d54d6772e08,163,12.64,ea795c89-a88d-4fe6-8edf-80b875bdf693,return,9 days,1,0,1,,0
4d6aaa0dbe2223eac880e1aad0137929,5804729aafca1ebee7b26895d830586e,129,18.52,063a8539-45fd-4baa-9240-bc1a2f14201a,return,3 days,1,0,1,,0
6826d3cfe92e5af877d3d2088f03d8c5,5df044498554dec765264c2cad9804e6,96,16.86,400c0e1a-71fd-406d-aa2d-7789714f21f6,return,6 days,1,0,1,,0
c26ab0b30d07987314b27778194f020b,eb8c629f70275fd1c4f809116cce1efc,38.4,16.46,1bd41f1c-35ab-4751-9374-c3bd63a1a028,return,5 days,1,0,1,,0
9303669209932e3a6996a76e56620d5f,4167a7ae0930579d1f27d465a1a042f0,110.32,8.03,44f2eb65-3d73-4d09-ae65-010009d164a7,return,5 days,1,0,1,,0
30bdf3d824d824610a49887486debcaf,d2085f7e0f9533605386960fc7e987ec,12.49,0.58,685489db-a10c-478f-90f6-2135ea096b32,return,3 days,1,0,1,,0
aa225b52da83ae9c797a46da556fa068,727a46f0b58a9ef165af9f7ebcfebfa9,19.49,7.87,52f6518d-dcee-477d-8947-1eb20b0c83ed,return,1 days,1,0,1,,0
0dd1400bcb0a842a18f9f659e724f7ff,1600dcf1cea8c0c83702e07b577ab231,44,6.31,cb9e0c4b-f757-4e99-a751-31055d3a2361,return,5 days,1,0,1,,0
64fd78c83d0cab22a8284559075fbfb9,4e43377af2dd03dac8d7b4d0e889559a,85,7.85,e9a3c477-92b5-4d1e-894a-f2c9aa51ce05,return,8 days,1,0,1,,0
f5e893bf1ab1969476ddb21ae35369df,e19c52ba2deb45c56077643f204eda1e,270,16.64,45b7cbcd-fc42-4d65-9a1b-ae9e5f911c80,return,6 days,1,0,1,,0
54a4cb7fbd793ac4fa5f2a5dd9e1fe8f,ab1ecbce7afd9f6e661baa24a5706c9c,44.9,17.16,315cbd33-339a-466c-be9f-77579bcf07fb,return,9 days,1,0,1,,0
58e27f23b4e77996bbcfc79b51373c76,bfc622386cc86a16ee177fbd977fe4a7,79.89,8.75,d89c7a6c-7451-45fd-b449-e72663e853f1,return,2 days,1,0,1,,0
0452166f3b0d8e378179ecea1efdfe05,40df4be4429553e18755913ac3cfeac5,59.9,11.91,ec06b4ad-05b3-41df-9c4a-906e85e12067,return,2 days,1,0,1,,0
02671152ed141efc95384bdd230bc544,caa41bf17e27022341da028e79152c4c,46.4,16.11,2994ac98-2ebd-4448-ac32-943a564ef34f,return,7 days,1,0,1,,0
5d4f7c285f497d34734c73d0db2cf236,29fd9022374ff3fef2e8f82c39b4133e,69.9,12.88,e432a02d-8444-4392-8987-ab4c4fdee4d1,return,8 days,1,0,1,,0
625b3de89355b67e8efec2e3c467d6e0,aa8e397582b49721494b929b3216b41f,25,18.23,63787102-3be3-4d84-bfcf-d3692150d4f8,return,9 days,1,0,1,,0
05861bbf66a8cc3d5cdb6db76fece371,4c77d14c542fcd857dddc3df2e82329c,249.88,8.61,4a73d3a8-86d9-4ffd-ab1e-2276650de9ee,return,5 days,1,0,1,,0
35a3fda780d64bcef27e2922fe37b24d,5e21d5cab5d33e770d8150a4ee6117db,49,16.79,8fe3090c-9d84-4e39-af1a-9f8b5757da51,return,7 days,1,0,1,,0
bd1e185a530c014794c02ee3d2d61a68,4520766ec412348b8d4caa5e8a18c464,59.99,11.03,fea83ac6-de5c-41c4-a356-55852daedf12,return,2 days,1,0,1,,0
fd42223038c59f7eed62a0bf87f80d89,e435ceb7ced9b8446defd858630454ed,29.9,16.79,a2cc5d00-3e2b-4bd3-a6f2-cf52dbde0f3e,return,7 days,1,0,1,,0
2b1d7ce076791a6c43b897382a7b7ab1,99a4788cb24856965c36a24e339b6058,89.9,16.26,5bc190d2-9d98-476a-9d0e-2c4919975fdd,return,4 days,1,0,1,,0
c9078b2ce6167917416ddd9b7c40b5f5,7edfb4c96d69a75d28b973bdc2dbcfaf,14.49,5.67,88528e24-0748-4bf8-8943-865dce9a9174,return,6 days,1,0,1,,0
4de5e476244e0fced5eabc7d26c02dd9,802b8430511a39ecdad069cf6c7dd812,180,29.51,8a9b5672-0e8a-4858-80cf-c77f3b297a29,return,3 days,1,0,1,,0
121752685a1a4cf853bb87fb3b98f3af,a70f58bd49225ad1d9f199d3766385a8,299,16.26,3b03250d-89ad-451e-8cc2-e2ff3a3a9ad7,return,6 days,1,0,1,,0
c69f0380799b51f882ec31e9761cd497,44fded21627553d1886d459384bbce06,15,15.23,31ab1670-37b6-4ee5-ae4b-d904ec015ea3,return,7 days,1,0,1,,0
5e5f65b0204e38a3cfa1ef11f4fae391,ee08e2b1f2f38ce754c804780c6a048c,33.89,17.17,7e7aed36-5b8d-417f-8031-0a9d3a240541,return,1 days,1,0,1,,0
6d646ecd1e4497544257783077e9ce14,3c62f48140fdc7650a63b182fe3b9e4d,64.5,17.19,d48412c1-482c-4f02-8cbc-7b8d054fb8a3,return,9 days,1,0,1,,0
df32e509e806944de5c4b9141d1565c3,eaecab4f1bb8bf56071cf32a8d561d61,20.9,14.52,76169220-40d0-405b-9f94-9989a5a75fb9,return,8 days,1,0,1,,0
22def07395185c22de97ddf37643037e,f8b624d4e475bb8d1bddf1b65c6a64f6,179,16.55,43334056-9948-4f21-8012-a29395dcab72,return,3 days,1,0,1,,0
14f926e78fd90329d77b9d42fbc1339b,b8be9a5f11908b7b70329f92fcb0eec9,73.35,11.9,3af10705-e7d5-4b97-add7-2c1c6b9e76c8,return,1 days,1,0,1,,0
b05df0dfca38d85d9cc0bcdbd8bc643a,20dba3cc0c6689b10b0a422ae43f45b7,122.62,18.11,2eee9e74-c73b-4918-8d08-eb0e97a7ffd8,return,6 days,1,0,1,,0
a10025dad19bcbddfb29902513f39ca3,b796b4b960421bb50cfeb4fef8c793f7,99,15.9,8317bfc2-cdb9-4af0-9674-e74ca1c763ec,return,3 days,1,0,1,,0
5071a087edad1389b255966ad38d6beb,575a896d07cd269eb0b2b8762e0be261,179,13.69,0ef3d9a7-e00c-4773-af10-f38909eb7528,return,5 days,1,0,1,,0
d2ce3fa6247aeec43a75906e36600045,33c4b54c2a3e60ac5beb217d833d9f52,58.46,15.16,630d879c-1161-4f9b-ba12-585b9a26d037,return,4 days,1,0,1,,0
1f731a787d315cb2512cc781f7466d19,0bcc3eeca39e1064258aa1e932269894,59,13.43,35db21e7-6eb8-4b08-bbe3-76457c000fea,return,6 days,1,0,1,,0
05393e8d9957461611ec8c8d55b13c02,a19b6951c75da43aad691622dd2f6abe,35,26.43,30976cb5-bed0-41bb-a8b4-bd5d89aedf0d,return,2 days,1,0,1,,0
e9320080aa3ee01f2ddb759c9660e140,757b6da408dc043a090dd89a90e8d4b9,18.99,7.78,bda70a86-c32a-47ac-b8dc-7f367d561edc,return,6 days,1,1,1,ex_829,1.899
1b15974a0141d54e36626dca3fdc731a,ee3d532c8a438679776d222e997606b3,100,10.12,e7529d31-7f44-4bab-a0f4-7cf2e3e8b494,return,6 days,1,0,1,,0
676909a2d3e6b18493578ed09d3e9e03,aa280035c50ba62c746480a59045eec4,44.99,17.63,70326c3d-4ba8-4828-8887-d2b0348db056,return,3 days,1,0,1,,0
d7c012e27187d85decdff9178b5105e2,fb7a100ec8c7b34f60cec22b1a9a10e0,49.99,16.79,ac183dcc-845c-48b5-a669-00d373ffe1a0,return,2 days,1,0,1,,0
5ab5ab13fd02495f204ffe2724aecf49,31fd02b02c33827cbde22902cf80338c,39.9,7.78,ee88591d-c666-4d9d-afcf-51c67c0b8105,return,8 days,1,0,1,,0
bd6bb458a1a35cbd726f2e1748e7d21f,53759a2ecddad2bb87a079a1f1519f73,59.9,17.16,0e366055-e469-47e6-95ed-023ddb174e5b,return,5 days,1,0,1,,0
7147bfba27147cf06600e5a1577d3a4b,f7de1b16a0e8b8c65d0f3761e89d5f2a,109,13.78,7822583b-901e-4a36-b058-e3dc2b3020c2,return,3 days,1,0,1,,0
9dad38398350a321d0965104dd7ab793,596bcac386727c4440b2c62434621e1d,155.9,17.06,dae0e297-6626-4275-99f6-079beac1d335,return,2 days,1,0,1,,0
ca37c8860a109a0908b33aa5e1d2f2bc,794d58cf31d570f4b7640c7a2085042d,165,10.29,eebf1a6f-b929-46b6-be7d-15925eea23f9,return,3 days,1,1,1,ex_74,16.5
7ebfb1659cebc1f80eb8d39b1f4d73ed,386486367c1f9d4f587a8864ccb6902b,113.57,18.04,d1384335-32b9-457a-8719-d57def619b84,return,5 days,1,0,1,,0
4cf8e5fafb46ec3ef4e9b76e9eb2bf25,25707e90c7f4f672f8d1058a32d78982,57.9,18.56,f373d38a-7acd-4dd0-a78a-a2c35f45ba54,return,9 days,1,0,1,,0
808fbd7ff181351baf5d9ececab82258,e53e557d5a159f5aa2c5e995dfdf244b,89.9,18.82,bd38bba4-92bb-4930-a509-bff37c0ef915,return,1 days,1,1,1,ex_1691,8.99
e2cb8763d4216d9a23fd322ac9fec713,8b67de5ab270587094f963bbed8b3d29,1599,58.11,1df5d950-9e05-49da-8ab4-8f2a114da66b,return,4 days,1,1,1,ex_153,159.9
bb18e3fd27d453f8966cc3b57c5b75f6,775917a2882dceb1d02aaa6b1abc1b24,297,36.19,6d7586b3-d29f-4617-9447-1af14d09cccb,return,5 days,1,0,1,,0
67f2267a555a1794c011883d8fd86430,e0d64dcfaa3b6db5c54ca298ae101d05,148.99,12.54,be1bfe19-4b95-458d-ad43-72dce1d712f0,return,9 days,1,1,1,ex_1583,14.899
1a014516e31169d67ede0e351097a9d8,288dbc06591742c5d7fe90fbfb08943e,132.8,26.22,7bec035d-eda0-4829-aa88-4b7f7102a36d,return,3 days,1,1,1,ex_439,13.28
f9542e833e765ebde05fa8449989fc83,9c7ce59c96e74dfdfc51f13a4a6c3869,29,14.52,918b1a03-d234-48ad-ae2f-da888d93aaff,return,2 days,1,1,1,ex_619,2.9
fdbab0ead1d866c97b54f7fbb3629096,e3b5a4c3f8512fe1315f05564e461ff4,127.42,13.02,7de2368e-d2bb-41e3-a686-56c72550b74e,return,4 days,1,0,1,,0
15775cbae05fe929de188870848e4129,d34347977e0997e8f5635d50e60b3c20,59,12.85,1dc8d821-6303-47ac-ab2b-d7e83a174bcb,return,8 days,1,0,1,,0
7262ed3f8bffae5e3c8b15638ae38f58,8c591ab0ca519558779df02023177f44,89.99,50.5,f6fde5c5-710f-47be-bf48-f3d86d8704d0,return,1 days,1,0,1,,0
26e1b052ba34536f5766198e15bed1c2,fed5c40c27e1c88560a9e92d82ee0825,19.9,18.23,5d494222-071b-4757-a4b5-3057bf176fbc,return,8 days,1,0,1,,0
c93a5ee8b79d80e391eba8a575bd4d1d,68486b30d9aa029461c1906bdcbf09df,39.99,11.74,d39d9416-ed05-421f-9b0a-28ec872e5d98,return,6 days,1,0,1,,0
acce8f40fcce1d7eb0d4211d183fe9bc,e0ce26ae52c9ab0b8c8e42129d6c1996,24.9,14.44,87d89460-42c3-4a1c-9d28-aaa5ae59532c,return,2 days,1,0,1,,0
83475dcf3de69a4d4149eae61b9a94cf,5115d8cd6438c0c4d8abdf38d5d41ebd,69,11.98,7267a148-17c3-461d-acdb-35a32d73a27d,return,6 days,1,0,1,,0
f8b13ccfc06fd1baa3b0b9a9f1d368de,d5b703c271f43f9c588a6f512a00f77e,34.9,14.52,fe0378af-0c77-41cf-8338-a63494b04710,return,2 days,1,0,1,,0
3b85cb67e49cb00b5c0a3d83592a1fc0,d1c427060a0f73f6b889a5c7c61f2ac4,119,84.38,7af8cbef-fc25-40c7-afd6-72cdd2e0fec8,return,3 days,1,0,1,,0
11976fce6f2db8eb99598a3951b25137,2b2d98d1e9b6f68a472c5ace64d704fa,21.9,16.11,677b36ff-ccda-4674-8634-4ea86b3c78e1,return,3 days,1,0,1,,0
49693494d8f42b42b80c8241976f8460,4bb4fb9c85785b75ab4f6559900c7ca1,37.99,20.8,a0ae6b29-b693-4a31-bb3d-4ed5f0e07fc8,return,5 days,1,0,1,,0
6f8d53661cb6c0103f103915644d0a06,110e153a52beae118fe6dc43ef592e0b,69,9.34,fba5a2b3-2ac5-4876-bcc3-6c4b1f9026ca,return,3 days,1,0,1,,0
49750d9578cdcf35d9c002434ecab639,2cd4861a56a6f98288e0281e47f4b1d5,422,28.64,2c48ab2f-994e-4445-b123-9eb59cbc62bf,return,6 days,1,0,1,,0
3cd4d6461c966c84e6547503dc04df2a,2ced45a3059cbb128a8b8b6508809746,99,7.83,772cb6f3-f85b-46b3-a7c8-855f470f7469,return,5 days,1,1,1,ex_1438,9.9
dff6ed771cf60abd35926e39beb502ef,2056c9497992c9032fdd92346baab6c3,126,18.13,e8ef507e-1f60-4e67-a34a-237bfa6a6cc8,return,8 days,1,0,1,,0
9042419915d957145ecb21925709a601,3fc18e3aefe7b9346bd15de863fa0365,71,19.99,3ccd2c62-27ba-43c3-8101-f366447a3887,return,6 days,1,0,1,,0
6eee33addf2f19cbd1d8e81c851825f8,6e6760cb4ddc324d319cf599ce8a8b89,16.9,9.99,f905242b-95c9-474a-9a0f-41e05a376ce5,return,9 days,1,0,1,,0
896701a2a04dda03c6d3d7b31f0a827c,35557c68a22ecebcf066e25ca2ddc144,16.9,14.52,a0e849c3-23c8-4dc2-a668-22ce339a8cec,return,2 days,1,1,1,ex_1467,1.69
292763c479eed9e980ac01583f89db93,4724ffa427f315c485e39b02e21859b2,12,7.39,2bf4814d-f8c9-41c0-9783-8d7e9c7ce453,return,5 days,1,0,1,,0
3f838331593040602cebc452fe2bdc8a,c230b471b7e21ff9060e68ee154afd70,69.99,15.93,0c6ebe7e-5b74-44a0-aa4f-4dee307cd4de,return,1 days,1,0,1,,0
adf99ffa5e0b3a09795387b766316853,6c0eabd1040cec18d5de037e3534780d,24.9,10.96,7fd77946-ff7a-45bf-8d50-3557e50735d1,return,3 days,1,0,1,,0
3ca9bfb188b7a5dee65700923d088502,8ed094bfe076c568f6bb10feada3f75d,196.99,65.5,1e0ced08-ac51-4592-931a-1e034f21e5bf,return,7 days,1,1,1,ex_1751,19.699
c9a34c30282dc36d017bc912f8d8dc91,00126f27c813603687e6ce486d909d01,249,13.24,736d51fc-a6fc-410e-b84f-6dd9eec1ffda,return,3 days,1,1,1,ex_624,24.9
05bf4fdb30932b7910144b4359ea9f69,6c3effec7c8ddba466d4f03f982c7aa3,32.5,18.23,6173ce1d-aebf-44d1-939c-a0e92f5eeca6,return,4 days,1,0,1,,0
ab6d087fa821a556e55c7a9b5acf3b8a,177d3d5bb9d4d29222a222e3b3554f41,109,44.56,403a92f9-56f2-459f-a627-8f94d9364155,return,1 days,1,1,1,ex_774,10.9
7ae3cbb87abc73c3e51b59a579c95c3d,d1c427060a0f73f6b889a5c7c61f2ac4,149,23.84,b19d173b-3402-4135-ae20-98d17d1c3bdb,return,3 days,1,0,1,,0
805559bf950cf417d71f74d0d92b4302,593236d0ff46b4299b4787fb8d43f7f0,69,47.24,051158db-1641-4584-85e9-fa8981d97c04,return,4 days,1,0,1,,0
57c9111896af16f45672d7c46e445dd2,12f066474dfa3c415c169051c5e1967e,17.9,15.23,b8ed5b13-bd22-4b1c-a2a5-f5b6f3f1976a,return,5 days,1,0,1,,0
3842b7ad02b831026ee377ddef334206,a662d99595c3b6054702480cb7382afe,59.9,11.92,f8361ec9-ec77-44eb-9a86-15a283729099,return,5 days,1,0,1,,0
f567f02b20d72fd018320dc1d3a9d597,53759a2ecddad2bb87a079a1f1519f73,59,19.65,be01d7f5-de42-4f40-b22d-2a957927488c,return,5 days,1,1,1,ex_477,5.9
351a4161d1abb1089cd923ba455f46cb,8ad94542132b0e6ff0bc2fd20bf4353a,131.25,17.17,ac3c4d10-e2c2-4823-acb6-2db1f3670be0,return,8 days,1,0,1,,0
7fd461d398eea64b8c3b9ff1761c6513,b8a0d73b2a06e7910d9864dccdb0cda2,69.9,15.54,443a9eb7-7694-4918-8de8-074447a87ec5,return,2 days,1,0,1,,0
67379aa14908a0e17c8de56896b1cfa9,f819f0c84a64f02d3a5606ca95edd272,689,22.07,6604d60e-5884-4294-ae30-aa25206265fe,return,7 days,1,0,1,,0
097c6926697b318e2e49c0d92843211a,a096400f2b6fbe9c868f7dd5f1333e5a,43.2,11.85,ff6e7dba-a04f-4ec1-9de1-e7adfbfcff74,return,6 days,1,0,1,,0
063dda01b3489ce5f3bc164801e6e3e9,53b36df67ebb7c41585e8d54d6772e08,120,17.75,1a1733cd-b800-461e-aba5-0b4b1bce1bc1,return,5 days,1,0,1,,0
95e01270fcbae9863423400103359279,b73f6899a58fe7a37e55149e9a11c717,86.99,28.23,0e2cb1da-b14e-47a6-882e-e03e30b3c069,return,4 days,1,0,1,,0
acb0e25642be93476364a66e20246c08,422879e10f46682990de24d770e7f83d,49,18,4f1620e0-4bf0-47fd-bc90-0271021957e7,return,9 days,1,0,1,,0
0627a80d6b5c65e9b212271f845e34da,32ad146ce66014dd98fdc2190bc995d6,33.8,42.38,e1f5fc1f-74a0-4acb-a309-312b833562a2,return,9 days,1,0,1,,0
f00cdb8585a46952303de92749d24590,02475368dfb38934fe55f574024fe1d7,29,27.41,b9cc7ea4-c3ea-4c77-b84f-b42b3eef7e8d,return,5 days,1,0,1,,0
775a7a08701f1131029bf828eb85b602,ecf60cb41ee36163755ee427f85ef680,18.99,14.1,b20b5543-0012-4d3e-a434-51fa790aa6b4,return,3 days,1,0,1,,0
453b7a88cd66cd9e4210f05233cbf197,98d61056e0568ba048e5d78038790e77,169,18.47,3e42844b-d882-4544-b1fe-b3a2299edd13,return,3 days,1,0,1,,0
aa60d116f345c481d434f63ffe565710,3dd2a17168ec895c781a9191c1e95ad7,149.9,25.18,49d1b6f7-f13d-424c-b642-b2be01216d9f,return,9 days,1,0,1,,0
da199a7491e600f839b6a5f580902cd9,437c05a395e9e47f9762e677a7068ce7,53.69,8.29,8db7ba85-3cfe-43b4-a896-2fae56ef02e1,return,4 days,1,0,1,,0
25cb912c6742e486c6988aaf2c8f221b,2028bf1b01cafb2d2b1901fca4083222,56.99,17.68,1e986b10-a7c9-414b-b2a5-ce2067d2d054,return,5 days,1,0,1,,0
220d51765a0cb5fd731934046856d5bb,cfe9e8e1f0400c8cc665d41722f34086,370,10.6,b9756743-7095-41ee-adee-d7408c58f466,return,6 days,1,0,1,,0
387e3755441d1da1712321040008a4e3,c43ab4269cbf91b373263db4c2973cad,48.9,35.67,6447df81-4ed3-4bfc-84c2-1fa5548b9049,return,1 days,1,0,1,,0
01d48ed99667ce49eaeaa7980a31b987,7ce94ab189134e2d3c05f496d635419c,13.65,18.23,324f6cdc-f58f-46e3-9438-f94bb2d80cbe,return,3 days,1,0,1,,0
1030193a05167a7f359eac22342727c7,77ff4f618d7c0d6b442ecdf5f02f6a74,149.9,39.27,8da5b702-798d-49c3-8caa-c7988f2a7585,return,5 days,1,0,1,,0
e7b87b156cde9f1d3a765da80d093d6a,564d0015be20622253aee5b6e875bea8,29.99,15.1,91439904-bd8b-4342-bb9c-2c0b810ab170,return,7 days,1,0,1,,0
07083f97580544bb7ba3372759150f49,d2f1cd931c7b76fefa93547cc1b4881b,18.75,17.06,e0b445cd-6aac-46de-9d5a-4606d3349102,return,1 days,1,0,1,,0
f3e2f155986b15b3fc25a97303ab4440,506a50e2a24273052e1ed28217b78733,53.9,15.13,d0fc24e3-0a23-4cef-a5e0-5a38ee99d2cf,return,3 days,1,0,1,,0
c6985618e38b04aa3af0206c2c042aa5,462646c1c1495199e63684d79e6e0d1b,25,7.39,d9de4296-3018-4a4f-b4b9-14c13d8cbf4f,return,8 days,1,0,1,,0
a985d695ba083a66246dd48086ad4cab,eda67c42c2e05d1ba88119d626ec921f,59,18.29,bcc080a2-c9b3-4566-866d-71ee246c0367,return,4 days,1,0,1,,0
d228a9c137a2d23357ac9c661da7285e,a564f50791e1677ddf2801fe1e8365c8,75,9.27,92bc4301-a579-4f2f-8faf-aab97301a4c6,return,6 days,1,0,1,,0
ce76b310dfe772acd994570f7fca9a2d,59dae5028ffa06d8f0151bf1fa97b7e6,358,13.9,12d6b45b-bf00-4e2e-9de2-9590ff98a06c,return,4 days,1,0,1,,0
